Landroid/adservices/ondevicepersonalization/IsolatedService$ServiceBinder;->performOnWebViewEvent(Landroid/os/Bundle;Landroid/adservices/ondevicepersonalization/aidl/IIsolatedServiceCallback;)V,blocked
Landroid/adservices/ondevicepersonalization/IsolatedService$ServiceBinder;->performRender(Landroid/os/Bundle;Landroid/adservices/ondevicepersonalization/aidl/IIsolatedServiceCallback;)V,blocked
Landroid/adservices/ondevicepersonalization/IsolatedService$ServiceBinder;->performRequest(ILandroid/os/Bundle;Landroid/adservices/ondevicepersonalization/aidl/IIsolatedServiceCallback;)V,blocked
Landroid/adservices/ondevicepersonalization/IsolatedService$ServiceBinder;->this$0:Landroid/adservices/ondevicepersonalization/IsolatedService;,blocked

Landroid/adservices/ondevicepersonalization/IsolatedService$WrappedCallback;-><init>(Landroid/adservices/ondevicepersonalization/aidl/IIsolatedServiceCallback;Landroid/adservices/ondevicepersonalization/RequestToken;Ljava/util/function/Function;)V,blocked
Landroid/adservices/ondevicepersonalization/IsolatedService$WrappedCallback;->onError(Landroid/adservices/ondevicepersonalization/IsolatedServiceException;)V,blocked

Landroid/adservices/ondevicepersonalization/LogReader$1;-><init>(Landroid/adservices/ondevicepersonalization/LogReader;Ljava/util/concurrent/BlockingQueue;)V,blocked
Landroid/adservices/ondevicepersonalization/LogReader$1;->onError(I)V,blocked
Landroid/adservices/ondevicepersonalization/LogReader$1;->onSuccess(Landroid/os/Bundle;)V,blocked
Landroid/adservices/ondevicepersonalization/LogReader$1;->this$0:Landroid/adservices/ondevicepersonalization/LogReader;,blocked
Landroid/adservices/ondevicepersonalization/LogReader$1;->val$asyncResult:Ljava/util/concurrent/BlockingQueue;,blocked
Landroid/adservices/ondevicepersonalization/LogReader;-><clinit>()V,blocked
Landroid/adservices/ondevicepersonalization/LogReader;-><init>(Landroid/adservices/ondevicepersonalization/aidl/IDataAccessService;)V,blocked
Landroid/adservices/ondevicepersonalization/LogReader;->TAG:Ljava/lang/String;,blocked
Landroid/adservices/ondevicepersonalization/LogReader;->handleAsyncRequest(ILandroid/os/Bundle;)Landroid/os/Bundle;,blocked
Landroid/adservices/ondevicepersonalization/LogReader;->handleListLookupRequest(ILandroid/os/Bundle;)Lcom/android/ondevicepersonalization/internal/util/OdpParceledListSlice;,blocked
Landroid/adservices/ondevicepersonalization/LogReader;->logApiCallStats(IJI)V,blocked
Landroid/adservices/ondevicepersonalization/LogReader;->mDataAccessService:Landroid/adservices/ondevicepersonalization/aidl/IDataAccessService;,blocked
Landroid/adservices/ondevicepersonalization/LogReader;->sLogger:Lcom/android/ondevicepersonalization/internal/util/LoggerFactory$Logger;,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda0;-><init>(Landroid/adservices/ondevicepersonalization/ModelManager$1;Landroid/os/Bundle;Landroid/os/OutcomeReceiver;J)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda0;->f$0:Landroid/adservices/ondevicepersonalization/ModelManager$1;,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda0;->f$1:Landroid/os/Bundle;,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda0;->f$2:Landroid/os/OutcomeReceiver;,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda0;->f$3:J,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda1;-><init>(Landroid/adservices/ondevicepersonalization/ModelManager$1;Landroid/os/OutcomeReceiver;IJ)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda1;->f$0:Landroid/adservices/ondevicepersonalization/ModelManager$1;,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda1;->f$1:Landroid/os/OutcomeReceiver;,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda1;->f$2:I,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1$$ExternalSyntheticLambda1;->f$3:J,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1;->$r8$lambda$Gfod8AIZK2mI2SnYEkt9fMzdj4U(Landroid/adservices/ondevicepersonalization/ModelManager$1;Landroid/os/Bundle;Landroid/os/OutcomeReceiver;J)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1;->$r8$lambda$cc79HkzByXzWJFz7qIzCwr3pHi4(Landroid/adservices/ondevicepersonalization/ModelManager$1;Landroid/os/OutcomeReceiver;IJ)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1;-><init>(Landroid/adservices/ondevicepersonalization/ModelManager;Ljava/util/concurrent/Executor;Landroid/os/OutcomeReceiver;J)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1;->lambda$onError$1(Landroid/os/OutcomeReceiver;IJ)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1;->lambda$onSuccess$0(Landroid/os/Bundle;Landroid/os/OutcomeReceiver;J)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1;->onError(I)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager$1;->onSuccess(Landroid/os/Bundle;)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager;->-$$Nest$mlogApiCallStats(Landroid/adservices/ondevicepersonalization/ModelManager;IJI)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager;-><clinit>()V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager;-><init>(Landroid/adservices/ondevicepersonalization/aidl/IDataAccessService;Landroid/adservices/ondevicepersonalization/aidl/IIsolatedModelService;)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager;->TAG:Ljava/lang/String;,blocked
Landroid/adservices/ondevicepersonalization/ModelManager;->logApiCallStats(IJI)V,blocked
Landroid/adservices/ondevicepersonalization/ModelManager;->sLogger:Lcom/android/ondevicepersonalization/internal/util/LoggerFactory$Logger;,blocked

Landroid/adservices/ondevicepersonalization/OnDevicePersonalizationManager$ExecuteResult;-><init>(Landroid/adservices/ondevicepersonalization/SurfacePackageToken;[B)V,blocked
Landroid/adservices/ondevicepersonalization/OnDevicePersonalizationManager;-><init>(Landroid/content/Context;)V,blocked
Landroid/adservices/ondevicepersonalization/OnDevicePersonalizationManager;-><init>(Landroid/content/Context;Lcom/android/federatedcompute/internal/util/AbstractServiceBinder;)V,blocked

Landroid/adservices/ondevicepersonalization/RenderingConfig;-><init>(Ljava/util/List;)V,blocked
Landroid/adservices/ondevicepersonalization/RenderingConfig;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/adservices/ondevicepersonalization/RenderingConfig$1;->createFromParcel(Landroid/os/Parcel;)Landroid/adservices/ondevicepersonalization/RenderingConfig;,blocked
Landroid/adservices/ondevicepersonalization/RenderingConfig$1;->newArray(I)[Landroid/adservices/ondevicepersonalization/RenderingConfig;,blocked
Landroid/adservices/ondevicepersonalization/RenderingConfig;->__metadata()V,blocked
Landroid/adservices/ondevicepersonalization/RenderingConfig$Builder;->checkNotUsed()V,blocked


Landroid/adservices/ondevicepersonalization/RenderInput;-><init>(Landroid/adservices/ondevicepersonalization/RenderInputParcel;)V,blocked
Landroid/adservices/ondevicepersonalization/RenderInput;->__metadata()V,blocked

Landroid/adservices/ondevicepersonalization/RenderOutput;-><init>(Ljava/lang/String;Ljava/lang/String;Landroid/os/PersistableBundle;)V,blocked
Landroid/adservices/ondevicepersonalization/RenderOutput;->__metadata()V,blocked

Landroid/adservices/ondevicepersonalization/RenderOutput$Builder;->checkNotUsed()V,blocked

Landroid/adservices/ondevicepersonalization/RequestLogRecord;-><init>(Landroid/os/Parcel;)V,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord;-><init>(Ljava/util/List;JJ)V,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord;->__metadata()V,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord;->getRequestId()J,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord;->getTimeMillis()J,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord$1;->createFromParcel(Landroid/os/Parcel;)Landroid/adservices/ondevicepersonalization/RequestLogRecord;,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord$1;->newArray(I)[Landroid/adservices/ondevicepersonalization/RequestLogRecord;,blocked

Landroid/adservices/ondevicepersonalization/RequestLogRecord$BaseBuilder;-><init>()V,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord$BaseBuilder;->setTimeMillis(J)Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;,blocked

Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;->checkNotUsed()V,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;->setRequestId(J)Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;,blocked
Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;->setTimeMillis(J)Landroid/adservices/ondevicepersonalization/RequestLogRecord$Builder;,blocked

Landroid/adservices/ondevicepersonalization/RequestToken;-><init>(Landroid/adservices/ondevicepersonalization/aidl/IDataAccessService;Landroid/adservices/ondevicepersonalization/aidl/IFederatedComputeService;Landroid/adservices/ondevicepersonalization/aidl/IIsolatedModelService;Landroid/adservices/ondevicepersonalization/UserData;)V,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getDataAccessService()Landroid/adservices/ondevicepersonalization/aidl/IDataAccessService;,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getFederatedComputeService()Landroid/adservices/ondevicepersonalization/aidl/IFederatedComputeService;,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getModelService()Landroid/adservices/ondevicepersonalization/aidl/IIsolatedModelService;,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getStartTimeMillis()J,blocked
Landroid/adservices/ondevicepersonalization/RequestToken;->getUserData()Landroid/adservices/ondevicepersonalization/UserData;,blocked

Landroid/adservices/ondevicepersonalization/SurfacePackageToken;-><init>(Ljava/lang/String;)V,blocked
Landroid/adservices/ondevicepersonalization/SurfacePackageToken;->getTokenString()Ljava/lang/String;,blocked

Landroid/adservices/ondevicepersonalization/TrainingExampleRecord;-><init>([B[B)V,blocked
Landroid/adservices/ondevicepersonalization/TrainingExampleRecord;->__metadata()V,blocked
Landroid/adservices/ondevicepersonalization/TrainingExampleRecord;-><init>(Landroid/os/Parcel;)V,blocked

Landroid/adservices/ondevicepersonalization/TrainingExampleRecord$Builder;->checkNotUsed()V,blocked

